33,"Anwar Ali to Roy, no run, superb fielding by Shehzad at point as Roy drives powerful on the up square of the wicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,"Anwar Ali to Roy, 1 run, uses his feet, comes down the pitch outside off, plays a short-arm pull but picks out midwicket where there is another fumble from Rizwan who then blames the light/shadows",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,"Anwar Ali to Hales, no run, driven off the back foot to cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Anwar Ali to Hales, no run, driven to backward point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Anwar Ali to Hales, FOUR, full on the pads and Hales slots this away wide of short fine leg with a well-timed flick",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
38,"Wahab Riaz to Roy, 1 run, back of a length at off stump, angled down to third man...Roy has the face of someone battling a little at the moment",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,"Wahab Riaz to Hales, no run, punched off the back foot to cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Wahab Riaz to Hales, 1 run, cut away behind square but third man is able to keep them to a single",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,"Wahab Riaz to Roy, FOUR, another edge! This one even closer to off stump. Roy aiming to drive through the off side, the ball skims past the timber off the bottom edge and beats the keeper",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42,"Wahab Riaz to Roy, no run, full at middle and off, 89mph, a thud of a defensive shot to cover",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Wahab Riaz to Roy, no run, swing and a miss outside off as Roy as a dart at a full delivery going across him",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Anwar Ali to Hales, no run, back of a length at off stump, played back to the bowler",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Anwar Ali to Hales, 1 run, whips a straight delivery through the leg side to deep square",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,"Anwar Ali to Roy, no run, full at off stump, a slightly slower ball at 73mph, driven back down the pitch...it was an offcutter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Anwar Ali to Roy, 1 run, uses his bottom hand and takes this from outside off towards mid-on",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,"Anwar Ali to Hales, FOUR, a poor delivery, low full toss on the pads, easily flicked away behind square",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49,"Anwar Ali to Hales, no run, full and straight, another strong flick but this time he picks out midwicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"Wahab Riaz to Roy, no run, full outside off, a good stride forward and he drives to cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Wahab Riaz to Roy, 1 run, pulls the length back, just outside off, played down to third man",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,"Wahab Riaz to Hales, no run, moves right across the crease, it's a back-of-a-length delivery which he dabs to the off side",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"Wahab Riaz to Hales, 1 run, parried away by slip as he dives to his right to try and cut off Hales late cut",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,"Wahab Riaz to Roy, 1 run, tucked off the stumps out to deep square",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,"Wahab Riaz to Hales, no run, a strong square drive at a wide delivery but backward point is in the way",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Mohammad Irfan to Roy, no run, good delivery, squares up Roy and brings an lbw shout as he plays right across the line but was high and probably pitched outside leg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"Mohammad Irfan to Roy, no run, much tighter this time, defended to the off side",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"Mohammad Irfan to Roy, no run, forward and drives to cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"Mohammad Irfan to Roy, 3 runs, gets this over the infield, gets underneath a full ball and deliberately goes in the air over cover but it doesn't skip away over a lush outfield",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,"Mohammad Irfan to Hales, 2 runs, cut wide of backward point, good placement by Hales as it's also wide of third man...brings up the fifty stand, a solid base for England",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,"Mohammad Irfan to Hales, 1 run, guided down to third man again, straight to him on this occasion",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,"Wahab Riaz to Hales, no run, full outside off, 89mph, Hales crabs forward and pushes to cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Wahab Riaz to Hales, no run, back of a length, late cut but can't beat backward point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Wahab Riaz to Hales, 1 run, full outside off, a sweetly timed drive through the off side but there's a sweeper back on the cover fence now",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,"Wahab Riaz to Roy, no run, opens the face to a back-of-a-length delivery on off stump and finds backward point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Wahab Riaz to Roy, 1 run, cuts off the front foot through point, the sweeper gets around",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67,"Wahab Riaz to Hales, 1 run, third man has been a popular route today and this is another single down there",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,"Mohammad Irfan to Hales, OUT, terrific catch! Irfan breaks through. Hales going for a pull to a shortish delivery, comes off the toe of the bat as he tries to fetch it from outside off and the ball flies down to third man where Malik makes an excellent running catch to his left",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,"Mohammad Irfan to Roy, 2 runs, onto the front foot and drives, in the air for a while, but bisects gully and backward point",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,"Mohammad Irfan to Roy, no run, angled in from round the wicket, Roy takes his bottom hand off the bat as he defends",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Mohammad Irfan to Roy, 1 run, a late dab down to third man",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,"Mohammad Irfan to Root, no run, short of a length outside off, Root onto his toes first ball and plays to backward point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"Mohammad Irfan to Root, no run, lovely delivery! Round the wicket, angles in, then nips away off the seam to beat Root's edge by some distance...Irfan has been so impressive this series",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Wahab Riaz to Roy, no run, back of a length outside off, 88mph, driven without much timing to mid-off",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"Wahab Riaz to Roy, no run, on the stumps, defended to the off side",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Wahab Riaz to Roy, no run, tries to force this full delivery into the off side but can only push it back to the bowler",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"Wahab Riaz to Roy, FOUR, that's a cracker! His best of the day by far. A full delivery, on the stumps, and Roy drills straight through the line with a perfectly straight bat down the ground. Lovely.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78,"Wahab Riaz to Roy, 1 run, drags the length back a touch, worked into midwicket",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,"Wahab Riaz to Root, no run, onto the back foot, defended to mid-off",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,"Mohammad Irfan to Roy, no run, staying round the wicket, short outside off, cut to point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Mohammad Irfan to Roy, no run, nearly chips to mid-on...a full ball, slower at 74mph, Roy is early on his drive but the ball lands a few metres short",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Mohammad Irfan to Roy, no run, finds point again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"Mohammad Irfan to Roy, 1 run, delicate this time, short of a length, Roy waits a fraction longer and flicks it down to third man through where slip would have been",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,"Mohammad Irfan to Root, 1 run, sweetly played, a strong pull from Root which whistles through square leg but Babar Azam makes a full-length diving save at deep square",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
85,"Mohammad Irfan to Roy, FOUR, very neatly played, oh that's super, he walks forward to a full delivery which is angling into the stumps, uses the angled and flicks it effortlessly through straight midwicket...Azam can't do anything about this one",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86,"Anwar Ali to Root, 1 run, short of a length outside off, driven to deep cover",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,"Anwar Ali to Roy, no run, full and straight, punched to mid-on",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"Anwar Ali to Roy, no run, walks forward into a defensive shot and plays to cover",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"Anwar Ali to Roy, 1 run, full outside off, driven to left of mid-off",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90,"Anwar Ali to Root, 1 run, back of a length on off stump, opens the face, dabbed down to third man",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,"Anwar Ali to Roy, no run, another sweet piece of timing into the leg side but Rizwan dives across from midwicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,"Yasir Shah to Root, no run, full and straight, played back to Yasir",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,"Yasir Shah to Root, no run, driven into the leg side and can't beat midwicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"Yasir Shah to Root, no run, shorter, he goes back and pushes into the off side but can't find a gap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,"Yasir Shah to Root, no run, hint of slow spin, touch short again, but another dot ball into the off side",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"Yasir Shah to Root, 1 run, square cuts this behind point, backward point dives and parries the ball wide of short third man who was coming across behind him...but just one run",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97,"Yasir Shah to Roy, no run, full and straight, played back to the bowler",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"Anwar Ali to Root, no run, full and straight and pushed back down the pitch",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"Anwar Ali to Root, 2 runs, on the pads, whipped tidily into the leg side and a quick call for the single",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,"Anwar Ali to Root, no run, solidly forward and pushed into the covers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"Anwar Ali to Root, 1 run, cut firmly but straight to backward point",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102,"Anwar Ali to Roy, 1 run, full and straight, an easy-tempoed steer into the leg-side, presenting a very full face down the wicket",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,"Anwar Ali to Root, no run, ferocious straight drive and Anwar must regret making such a spirited effort to grab it in his followthrough. That rattled his fingers hard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,"Yasir Shah to Roy, 1 run, driven along the ground",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,"Yasir Shah to Root, 1 run, open face, eased to wide mid-on",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,"Yasir Shah to Roy, 1 run, stepping back and across, a firm slap into the covers",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107,"Yasir Shah to Root, 1 run, driven on the up, into the covers again",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108,"Yasir Shah to Roy, 1 run, pierces the gap again",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,"Yasir Shah to Root, 2 runs, compact drive, into the gap in the covers, a well milked over",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,"Anwar Ali to Roy, no run, stands tall in the crease and pushed to mid-on, who fields with a dive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,"Anwar Ali to Roy, no run, chopped into the covers again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,"Anwar Ali to Roy, 1 run, steered to mid-on",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113,"Anwar Ali to Root, 1 run, a hint of width, filleted down to third man",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114,"Anwar Ali to Roy, 2 runs, nicely deflected down to third man, a very late late cut, and that is his half-century, his second of the series",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115,"Anwar Ali to Roy, 1 run, clipped to leg",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116,"Yasir Shah to Roy, no run, massive appeal but heading down the leg-side",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Yasir Shah to Roy, no run",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"Yasir Shah to Roy, no run, down the track and clipped tantalisingly in the air, but inches short of Azhar at short midwicket... lucky...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,"Yasir Shah to Roy, no run, down the track again, Yasir spots him coming and pulls back his length. Cat and mouse stuff...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"Yasir Shah to Roy, FOUR, played against the spin, a bit of a panicky release shot, in all honesty, but well nailed in front of square",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
121,"Yasir Shah to Roy, 1 run, forward and punched into the covers. A good recovery from England after four dot-balls in that over",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,"Shoaib Malik to Roy, 1 run, down the track, swiped airily into the leg-side",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,"Shoaib Malik to Root, 2 runs, on the back foot, punched square into the covers, nice open face and an easy couple, into the gap",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,"Shoaib Malik to Root, 1 run, driven into the leg side",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,"Shoaib Malik to Roy, 1 run, on the back foot again, and Irfan's towering height is an easy single, even though he is nominally in position to cut it off. They have to turn on a special hazard light every time he bends down",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,"Shoaib Malik to Root, no run, pushed to the leg-side",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Shoaib Malik to Root, 1 run, on the pads again, an instant call. Good smart running from this pair",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,"Yasir Shah to Root, 1 run, driven down the ground, another single",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,"Yasir Shah to Roy, 1 run, width, and slapped out to point",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,"Yasir Shah to Root, no run, down the track, pushed to mid-on",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"Yasir Shah to Root, 1 run, forward and pushed to long-off",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,"Yasir Shah to Roy, 1 run, low full toss, driven hard but long-off is in place",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,"Yasir Shah to Root, no run, angled bat, fended to point, a quick single is threatened but wisely turned down",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"Shoaib Malik to Roy, 1 run, on the hip, clipped to square leg",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,"Shoaib Malik to Root, 1 run, forward and driven to long-on, the score keeps ticking",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,"Shoaib Malik to Roy, no run, half an appeal, but outside leg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"Shoaib Malik to Roy, no run, clipped in the air, but short of short midwicket. Good teasing flight",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"Shoaib Malik to Roy, 1 run, on the hip, pulled round the corner and Root calls instantly as Yasir stoops to gather at backward square leg. Sharp running again",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,"Shoaib Malik to Root, no run, full length and fended away",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"Yasir Shah to Roy, no run, forward and defended",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"Yasir Shah to Roy, 1 run, tossed up, outside off, and flat-batted violently through cover. Beats the close catcher but is cut off in the deep",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142,"Yasir Shah to Root, SIX, bosh! Fetch that. Down on one knee, full swing against the spin, deposited grandly over midwicket",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
143,"Yasir Shah to Root, 1 run, shuffling at the crease and dabbed out of the keeper's gloves to gully",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,"Yasir Shah to Roy, no run, worked into the off side again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"Yasir Shah to Roy, no run, whoomphed to cover. Lots of intent but the placement was lacking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"Shoaib Malik to Root, 1 run, clipped off the toes to square leg",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,"Shoaib Malik to Roy, no run, flicked to the leg-side once again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"Shoaib Malik to Roy, SIX, up and under! Roy feared for a moment he had got too much height and not enough velocity, like a badly launched Angry Bird, but it plopped out of the reach of long-off for a maximum!",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
149,"Shoaib Malik to Roy, 1 run, nudged into the gap to let Root have a go",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,"Shoaib Malik to Root, no run, round the wicket, reverse sweep, but straight to backward point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"Shoaib Malik to Root, 2 runs, down on one knee and flicked more conventionally this time, behind square",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,"Shoaib Malik to Roy, 1 run, round the wicket, tossed onto the pads, and flicked out to square leg",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,"Shoaib Malik to Root, 1 run, another calm nurdle into the leg-side. It is his default one-day stroke",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,"Shoaib Malik to Roy, 3 runs, dancing at the crease, cut firmly into the gap at extra cover. Well timed and placed",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,"Shoaib Malik to Root, no run, forward and pushed to cover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Shoaib Malik to Root, no run, clipped to midwicket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Shoaib Malik to Root, no run, on the hip, worked square once more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Yasir Shah to Roy, no run, back of a length, cut down into the crease and tidied up at slip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Yasir Shah to Roy, 2 runs, energetic cut, down towards the rope at deep backward point",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
